FID,poi_id,site_id,state_abbr,latitude,longitude,source_lay,descriptio,location_d,site_resul,investigat,notes,validation
294,295,270,OR,44.319446,-123.055147,beacon_ksn,Open space., ,Other Structures,FIR,,
295,296,270,OR,44.318149,-123.051162,beacon_ksn,"Tower pad is in conjunction with concrete pad in the shape of an arrow pointing north.
John Hen said site was powered from city power poles.","Go north on I-5 from Eugene,  take State Hwy 228 (exit 216) east for 4.0 miles.  Go south on Gap Rd for 6.4 miles.  Go right (W) on Belts Dr for 2.5 miles.  Go right (N) on Bond Butte Dr for 2.5 miles.  Site is 500 feet south of road.",Other Structures,FIR,,
3400,4016,270,OR,44.318434,-123.051316,beacons_kml,"SAN FRANCISCO PORTLAND BCN 48<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=QE2132</a></p>", ,Other Structures,FIR,,
5332,6507,270,OR,44.320571,-123.051006,Portland Sectional Aeronautical Chart,48, ,Other Structures,FIR,,
296,297,271,OR,44.190204,-123.104459,beacon_ksn,Field, ,Nothing Found,NFIR,,
3401,4017,271,OR,44.189262,-123.104259,beacons_kml,"SAN FRANCISCO PORTLAND BCN 47<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=QE2149</a></p>", ,Nothing Found,NFIR,,
5334,6511,271,OR,44.189591,-123.102909,Portland Sectional Aeronautical Chart,47, ,Nothing Found,NFIR,,
297,298,272,OR,44.053051,-123.035273,beacon_ksn,Residential area., ,Nothing Found,NFIR,,
298,299,272,OR,44.053088,-123.030352,beacon_ksn,Non-FAA Tower and Shed, ,Nothing Found,NFIR,,
3402,4018,272,OR,44.053597,-123.030971,beacons_kml,"SAN FRANCISCO PORTLAND BCN 46<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=QE2182</a></p>", ,Nothing Found,NFIR,,
5335,6512,272,OR,44.053036,-123.030626,Portland Sectional Aeronautical Chart,46, ,Nothing Found,NFIR,,
299,300,273,OR,43.909249,-123.025653,beacon_ksn,Non-FAA Tower, ,Nothing Found,NFIR,,
3355,3971,273,OR,43.907563,-123.027191,beacons_kml,"SAN FRANCISCO PORTLAND BCN 45<br />
 <br />
The tower & beacon originally located in Creswell, Oregon, were moved to the Cottage Grove Aviation Museum by the Oregon Aviation Historical Society in 2005. 
<br />
<br />The beacon lights are ORIGINAL! <br />", ,Nothing Found,NFIR,,
5285,6446,273,OR,43.908707,-123.03501,Klamath Falls Sectional Aeronautical Chart,45, ,Nothing Found,NFIR,,
300,301,274,OR,43.743561,-123.154478,beacon_ksn,Field, ,Nothing Found,NFIR,,
3356,3972,274,OR,43.736766,-123.158768,beacons_kml,"SAN FRANCISCO PORTLAND BCN 44A<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=PC0961</a></p>", ,Nothing Found,NFIR,,
5284,6445,274,OR,43.733144,-123.159029,Klamath Falls Sectional Aeronautical Chart,44, ,Nothing Found,NFIR,,
301,302,275,OR,43.638865,-123.327264,beacon_ksn,Non-FAA Tower and Shed, ,Nothing Found,NFIR,,
3357,3973,275,OR,43.638617,-123.326867,beacons_kml,"SAN FRANCISCO PORTLAND BCN 43<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=PC0965</a></p>", ,Nothing Found,NFIR,,
5282,6443,275,OR,43.634694,-123.319161,Klamath Falls Sectional Aeronautical Chart,43, ,Nothing Found,NFIR,,
302,303,276,OR,43.503599,-123.289457,beacon_ksn,"Landowner says no foundation or beacons on property, they have replanted the entire area with trees", ,Nothing Found,NFIR,,
3358,3974,276,OR,43.502745,-123.293726,beacons_kml,"SAN FRANCISCO SEATTLE BCN 42 B<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=PC0966</a></p>", ,Nothing Found,NFIR,,
5283,6444,276,OR,43.499741,-123.286973,Klamath Falls Sectional Aeronautical Chart,42B, ,Nothing Found,NFIR,,
303,304,277,OR,43.39792,-123.32313,beacon_ksn,Wooded area., ,Other Evidence,FIR,,
304,305,277,OR,43.402427,-123.32271,beacon_ksn,Tower Legs Without Foundation,"Exit off of I-5 at Sutherlin city, south of Eugene.  Go east on Central Ave for 1100 feet.  Go left (N) on road and drive 5000 feet to Summit View Ave and take a right (E).  Go to end of road.  Site 1200 feet to the east.",Other Evidence,FIR,,
3361,3977,277,OR,43.402536,-123.323056,beacons_kml,"SAN FRANCISCO SEATTLE BCN 42 A<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=PC1020</a></p>", ,Other Evidence,FIR,,
5287,6449,277,OR,43.397188,-123.324608,Klamath Falls Sectional Aeronautical Chart,42A, ,Other Evidence,FIR,,
305,306,278,OR,43.316903,-123.330335,beacon_ksn,Wooded area., ,Nothing Found,NFIR,,
3362,3978,278,OR,43.317014,-123.338949,beacons_kml,"SAN FRANCISCO SEATTLE BCN 41 B<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=PC1024</a></p>", ,Nothing Found,NFIR,,
5288,6450,278,OR,43.309424,-123.325227,Klamath Falls Sectional Aeronautical Chart,41B, ,Nothing Found,NFIR,,
306,307,279,OR,43.209261,-123.357548,beacon_ksn,Open space., ,Other Structures,FIR,,
307,308,279,OR,43.210811,-123.357513,beacon_ksn,"Tower and Power Pole; Depression located beside foundation, possibly where tanks previously existed",Take I-5 south of Eugene to Roseburg.  Take Exit 123 and exit west.  Follow road to top of Mt. Nebo.,Other Structures,FIR,,
3359,3975,279,OR,43.210963,-123.357347,beacons_kml,"SEATTLE SAN FRANCISCO BCN 40 B<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=PC1009</a></p>", ,Other Structures,FIR,,
5290,6452,279,OR,43.205489,-123.362005,Klamath Falls Sectional Aeronautical Chart,40B, ,Other Structures,FIR,,
308,309,280,OR,43.110528,-123.365476,beacon_ksn, , ,Other Structures,FIR,,
309,310,280,OR,43.109889,-123.37412,beacon_ksn,"Tower, Power Pole, Site",Take I-5 south of Roseburg and take Exit 119.  Go west on Hwy 99 for 3800 feet and take a left (S) on Carnes Rd.  Go 1.0 mile and take a right on Robert Mt. Rd.  Go 2.1 miles.  Site is 900 feet to the north of the road.,Other Structures,FIR,,
3360,3976,280,OR,43.110007,-123.37427,beacons_kml,"SEATTLE SAN FRANCISCO BCN 40 A<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=PC1013</a></p>", ,Other Structures,FIR,,
5291,6453,280,OR,43.108041,-123.366142,Klamath Falls Sectional Aeronautical Chart,40A, ,Other Structures,FIR,,
310,311,281,OR,43.012945,-123.317529,beacon_ksn,Grazing/Ranching area., ,Other Structures,FIR,,
311,312,281,OR,43.014123,-123.324672,beacon_ksn,Arrow foundation and power pole remains present,"Take Exit 110, south of Roseburg.  Site is 1.6 miles to the southeast.  Local unmarked roads will lead you to the top of Sheep Hill where the site is located.",Other Structures,FIR,,
2135,2751,281,OR,43.014155,-123.324786,beacons_kml, , ,Other Structures,FIR,,
5292,6454,281,OR,43.012431,-123.326217,Klamath Falls Sectional Aeronautical Chart,39B, ,Other Structures,FIR,,
312,313,282,OR,42.903504,-123.282173,beacon_ksn, , ,Other Structures,FIR,,
313,314,282,OR,42.90104,-123.28715,beacon_ksn,"Tower; Various owners, contact- US Cellular","Take Exit 98, off of I-5, in Canyonville and go west on Canyonville Riddle Rd for 4700 feet.  Take a left (S) on unmarked road and go 2.1 miles.  Take a left (E) on unmarked road and follow to site.  You are at the top of Canyon Mountain.",Other Structures,FIR,,
5294,6456,282,OR,42.902253,-123.287662,Klamath Falls Sectional Aeronautical Chart,38, ,Other Structures,FIR,,
314,315,283,OR,42.729393,-123.383693,beacon_ksn, , ,Other Structures,FIR,,
315,316,283,OR,42.729956,-123.384144,beacon_ksn,Old power pole present and foundation,"Take Exit 80, off of I-5.  Go west on Glendale Valley Rd for 2.5 miles to Tunnel Creek Rd and take a left (S) and go 1.7 miles.  Take a left (E) and go to end of road to site.",Other Structures,FIR,,
316,317,283,OR,42.729962,-123.384295,beacon_ksn,Storage hut.,"Take Exit 80, off of I-5.  Go west on Glendale Valley Rd for 2.5 miles to Tunnel Creek Rd and take a left (S) and go 1.7 miles.  Take a left (E) and go to end of road to site.",Other Structures,FIR,,
2134,2750,283,OR,42.730083,-123.384333,beacons_kml,"A modern antenna system has been built on top of an old concrete arrow in Wolf Creek, Oregon. </br>
</br>
The arrow is not visible in Google Earth.</br>
</br>
Reported By: Pat Elliott", ,Other Structures,FIR,,
5296,6458,283,OR,42.728453,-123.384604,Klamath Falls Sectional Aeronautical Chart,37A, ,Other Structures,FIR,,
317,318,284,OR,42.600882,-123.368698,beacon_ksn, , ,Nothing Found,NFIR,,
318,319,284,OR,42.600044,-123.36567,beacon_ksn,"Spoke to caretaker and saw photos of beacon before it was decommissioned, FAA contact-Cynthia Weaver; a lot of non-FAA Towers at site", ,Nothing Found,NFIR,,
3306,3922,284,OR,42.600139,-123.365492,beacons_kml,"SEXTON MOUNTAIN BEACON 36<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=NZ1209</a></p>", ,Nothing Found,NFIR,,
5297,6459,284,OR,42.603182,-123.364834,Klamath Falls Sectional Aeronautical Chart,36, ,Nothing Found,NFIR,,
319,320,285,OR,42.452506,-123.30184,beacon_ksn, , ,Other Structures,FIR,,
320,321,285,OR,42.451538,-123.297935,beacon_ksn,"Foundation and Old Power pole present at site, no tanks detected","Take Exit 55, off of I-5, in Grants Pass.  Follow unmarked road north to top of Beacon Hill.",Other Structures,FIR,,
5305,6469,285,OR,42.452706,-123.295473,Klamath Falls Sectional Aeronautical Chart,35, ,Other Structures,FIR,,
321,322,286,OR,42.448949,-123.066232,beacon_ksn,Wooded area., ,Other Structures,FIR,,
322,323,286,OR,42.447978,-123.056196,beacon_ksn,"Tower; Locked fence around site, unable to check for tanks, E/G foundation present","Take Exit 43, off of I-5, east of Grants Pass.  Go east on Hwy 234 into Gold Hill.  At the intersection of 6th and 7th street in Gold Hill, go north on 7th for 130 feet.  Take rt. on unmarked road and follow to site on top of Nugget Butte.",Other Structures,FIR,,
5304,6468,286,OR,42.450593,-123.061843,Klamath Falls Sectional Aeronautical Chart,34, ,Other Structures,FIR,,
323,324,287,OR,42.239128,-122.755729,beacon_ksn,Open space.  Grazing land.,"From Medford, head south on I-5.  Take Exit 19 and head north on N Valley View Rd.  Travel 2000 feet and head west on W Valley View Rd.  Go 5000 feet.  Site is 100 feet south of W Valley View Rd.",Inaccessible,FIR,,
324,325,287,OR,42.238129,-122.742617,beacon_ksn,Landowners would not allow access to site.,"From Medford, head south on I-5.  Take Exit 19 and head north on N Valley View Rd.  Travel 3500 feet.  Site will be on a hill, 570 feet west of Valley View Rd.",Inaccessible,FIR,,
3305,3921,287,OR,42.238338,-122.742623,beacons_kml,"SEATTLE SAN FRAN AWY BCN 32<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=NZ1086</a></p>", ,Inaccessible,FIR,,
5301,6465,287,OR,42.239318,-122.755041,Klamath Falls Sectional Aeronautical Chart,32, ,Inaccessible,FIR,,
325,326,288,OR,42.172264,-122.647083,beacon_ksn,Open space.  Grazing land.,"From Medford, go south on I-5.  Take Exit 14 and head east on Ashland St till you come to Main St.  Go south on Main St for 1.0 mile.  Site is 1000 feet to  the south.",Inaccessible,FIR,,
326,327,288,OR,42.186462,-122.65508,beacon_ksn,Ashland municipal airport.,"From Medford, go south on I-5.  Take Exit 14 and head east on Ashland St till you come to Main St.  Go south on Main St till you come to Dead Indian Rd.  Go north on Dead Indian Rd for 1500 feet.  Site is 390 feet to the west.",Inaccessible,FIR,,
327,328,288,OR,42.163892,-122.648613,beacon_ksn,Open space.,"From Medford, go south on I-5.  Take Exit 14 and head east on Ashland St till you come to Main St.  Go south on Main St for 1.9 miles.  Go south on Reiten Dr and head 2500 feet.  Go right on unmarked road and 3000 feet to site.",Inaccessible,FIR,,
328,329,288,OR,42.170291,-122.63751,beacon_ksn,Landowners could not be identified.  Talked to several people in the area including Ron Bartley who has visited a lot of the beacon sites.  He says that this site was powered by the city., ,Inaccessible,FIR,,
5300,6464,288,OR,42.168938,-122.635374,Klamath Falls Sectional Aeronautical Chart,31, ,Inaccessible,FIR,,
329,330,289,OR,42.049465,-122.607278,beacon_ksn,Site adjacent to I-5.,"From Ashland, take I-5 south to Exit 5.  Go 1.8 miles past Exit 5 on I-5.  Site is right off the road to the west.",Other Structures,FIR,,
330,331,289,OR,42.053338,-122.583222,beacon_ksn,Foundations found on hilltop.,"From Ashland, take I-5 south to Exit 5.  Take Old Hwy 99 South for 1.5 miles.  Drive to top of hill that is in the area.  That is where the site is located.",Other Structures,FIR,,
3304,3920,289,OR,42.051863,-122.600095,beacons_kml,"SEATTLE SAN FRAN AWY BCN 30<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=NZ1075</a></p>", ,Other Structures,FIR,,
5299,6463,289,OR,42.050809,-122.598489,Klamath Falls Sectional Aeronautical Chart,30, ,Other Structures,FIR,,
331,332,290,MT,47.450879,-115.688869,beacon_ksn,Site under the jurisdiction of the Montana Aeronautical Commission., ,Not Required - Site operated by Montana Aeronautical Commission,FIR,,
3579,4195,290,MT,47.453648,-115.673759,beacons_kml, , ,Not Required - Site operated by Montana Aeronautical Commission,FIR,,
6098,7548,290,MT,47.45235,-115.678549,Spokane Sectional Aeronautical Chart,31, ,Not Required - Site operated by Montana Aeronautical Commission,FIR,,
332,333,291,MT,47.391965,-115.521382,beacon_ksn,"Due to aerial photo, no survey required", ,"Not Required - Due to aerial photo, no survey required",FIR,,
6099,7549,291,MT,47.39214,-115.507461,Spokane Sectional Aeronautical Chart,32, ,"Not Required - Due to aerial photo, no survey required",FIR,,
333,334,292,MT,47.340963,-115.242935,beacon_ksn,"Due to aerial photo, no survey required", ,"Not Required - Due to aerial photo, no survey required",FIR,,
6100,7550,292,MT,47.334295,-115.227188,Spokane Sectional Aeronautical Chart,34, ,"Not Required - Due to aerial photo, no survey required",FIR,,
334,335,293,MT,47.288982,-115.06018,beacon_ksn,Site under the jurisdiction of the Montana Aeronautical Commission., ,Not Required - Site operated by Montana Aeronautical Commission,FIR,,
3534,4150,293,MT,47.287258,-115.05047,beacons_kml,"ST REGIS BEACON<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=SU1122</a></p>", ,Not Required - Site operated by Montana Aeronautical Commission,FIR,,
6101,7551,293,MT,47.287876,-115.047036,Spokane Sectional Aeronautical Chart,35, ,Not Required - Site operated by Montana Aeronautical Commission,FIR,,
335,336,294,MT,47.176009,-114.909695,beacon_ksn,"Due to aerial photo, no survey required", ,Other Structures,FIR,,
336,337,294,MT,47.167606,-114.854053,beacon_ksn,Beacon facility found at airport.  Tower and storage hut appear to have been removed from another location.,"Go south on I-80 from Superior to Oliverville, exit River St heading north.  Turn right onto 4th Ave E and follow for 1 mile to the intersection of Mackinly & Wadsworth. Site is .15 miles southeast of the intersection.",Other Structures,FIR,,
6105,7557,294,MT,47.174684,-114.91837,Spokane Sectional Aeronautical Chart,36A, ,Other Structures,FIR,,
337,338,295,MT,47.071205,-114.711411,beacon_ksn,"Due to aerial photo, no survey required", ,"Not Required - Due to aerial photo, no survey required",FIR,,
6103,7554,295,MT,47.075865,-114.70581,Spokane Sectional Aeronautical Chart,37, ,"Not Required - Due to aerial photo, no survey required",FIR,,
338,339,296,MT,47.033268,-114.46991,beacon_ksn,Site under the jurisdiction of the Montana Aeronautical Commission., ,Not Required - Site operated by Montana Aeronautical Commission,FIR,,
3580,4196,296,MT,47.028297,-114.470386,beacons_kml, , ,Not Required - Site operated by Montana Aeronautical Commission,FIR,,
6102,7552,296,MT,47.029841,-114.47539,Spokane Sectional Aeronautical Chart,38, ,Not Required - Site operated by Montana Aeronautical Commission,FIR,,
339,340,297,MT,46.918376,-114.210534,beacon_ksn,Open space on hillside., ,Nothing Found,NFIR,,
340,341,297,MT,46.916995,-114.198692,beacon_ksn,Open space on top of mountain., ,Nothing Found,NFIR,,
341,342,297,MT,46.914557,-114.2115,beacon_ksn,Open space on hillside., ,Nothing Found,NFIR,,
6112,7566,297,MT,46.917049,-114.206707,Spokane Sectional Aeronautical Chart,39, ,Nothing Found,NFIR,,
342,343,298,OR,45.709296,-119.771285,beacon_ksn,"Due to aerial photo, no survey required", ,"Not Required - Due to aerial photo, no survey required",FIR,,
3420,4036,298,OR,45.57625,-119.793,beacons_kml,"PORTLAND SPOKANE AWY BCN 14<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=RB1469</a></p>", ,"Not Required - Due to aerial photo, no survey required",FIR,,
3444,4060,298,OR,45.796684,-120.012357,beacons_kml,"PORTLAND PENDLETON AWY BCN 14<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=RC2488</a></p>", ,"Not Required - Due to aerial photo, no survey required",FIR,,
5340,6518,298,OR,45.571622,-119.795678,La Grande Sectional Aeronautical Chart,14, ,"Not Required - Due to aerial photo, no survey required",FIR,,
343,344,299,OR,45.706422,-119.404643,beacon_ksn,"Due to aerial photo, no survey required", ,"Not Required - Due to aerial photo, no survey required",NFIR,,
3419,4035,299,OR,45.616327,-119.43257,beacons_kml,"PORTLAND SPOKANE AWY BCN 16<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=RB1407</a></p>", ,"Not Required - Due to aerial photo, no survey required",NFIR,,
5339,6517,299,OR,45.616216,-119.429919,La Grande Sectional Aeronautical Chart,16, ,"Not Required - Due to aerial photo, no survey required",NFIR,,
344,345,300,OR,45.688767,-119.068757,beacon_ksn,Open space.  Agricultural field., ,Other Evidence,FIR,,
345,346,300,OR,45.688081,-119.066693,beacon_ksn,Open space.  Agricultural field., ,Other Evidence,FIR,,
346,347,300,OR,45.68887,-119.068633,beacon_ksn,Power pole and transformer found.,"From Pendleton, go 9.0 miles west on I-84 for 9.0 miles.  Take Exit 198 and go south on McClintock/Lorenzen Rd for 1.0 mile.  Go west on Temple Rd for 2.5 miles.  Site is 1.0 mile south of Temple Rd.",Other Evidence,FIR,,
3418,4034,300,OR,45.68991,-119.068636,beacons_kml,"AIRWAY BN 18 14 MI W PENDLETON<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=RB1402</a></p>", ,Other Evidence,FIR,,
5338,6516,300,OR,45.690609,-119.07602,La Grande Sectional Aeronautical Chart,18, ,Other Evidence,FIR,,
347,348,301,OR,45.896138,-118.572553,beacon_ksn,"Due to aerial photo, no survey required", ,"Not Required - Due to aerial photo, no survey required",FIR,,
3415,4031,301,OR,45.898926,-118.578347,beacons_kml,"AIRWAY BN 21 WSW MILTON FREEW<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=RB1351</a></p>", ,"Not Required - Due to aerial photo, no survey required",FIR,,
5337,6515,301,OR,45.896773,-118.580267,La Grande Sectional Aeronautical Chart,21, ,"Not Required - Due to aerial photo, no survey required",FIR,,
348,349,302,OR,45.587477,-118.583158,beacon_ksn, , ,Other Structures,FIR,,
349,350,302,OR,45.58994,-118.580752,beacon_ksn,Beacon tower being used to support other communications; Shed,"From Pendelton, take I-84 east for 15 miles.  Take Emmigrant Rd northeast for .5 miles to site.",Other Structures,FIR,,
3416,4032,302,OR,45.589407,-118.579669,beacons_kml,"AIRWAY BCN 48 SE OF PENDLETON<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=RB1360</a></p>", ,Other Structures,FIR,,
5341,6520,302,OR,45.590069,-118.581684,La Grande Sectional Aeronautical Chart,48, ,Other Structures,FIR,,
350,351,303,OR,45.450353,-118.375382,beacon_ksn, , ,FST(s),NFIR,,
351,352,303,OR,45.448313,-118.386722,beacon_ksn,"Tower and Shed; Entire beacon intact, tanks present near E/G shed; UST is present but not visible. Liquid material present inside of tank.","From Pendleton, take I-84 east for 30.0 miles to Summit Rd Exit.  Go right (S) for 2.0 miles to Old Emmigrant Hwy.  Go right (E) and travel 1.0 miles to unmarked rd, which is on the right (N).  Go north on unmarked road for 0.6 miles to site.",FST(s),NFIR,,
3414,4030,303,OR,45.448472,-118.386972,beacons_kml,"AIRWAY BCN 5 MI SSE OF MEACHAM<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=RB1336</a></p>", ,FST(s),NFIR,,
